temple,date,day_of_week,is_weekend,month,is_monsoon,time_slot,festival_multiplier,days_to_nearest_festival,footfall
Pavagadh,2023-11-12,6,1,11,0,Evening 4-7,1.9,1,5012
Pavagadh,2023-11-12,6,1,11,0,Night 8-11,1.9,1,2153
Somnath,2023-11-13,0,0,11,0,Morning 6-9,1.0,14,679
Somnath,2023-11-13,0,0,11,0,Afternoon 10-1,1.0,14,1033
Somnath,2023-11-13,0,0,11,0,Evening 4-7,1.0,14,1282
Somnath,2023-11-13,0,0,11,0,Night 8-11,1.0,14,544
Dwarka,2023-11-13,0,0,11,0,Morning 6-9,1.0,10,859
Dwarka,2023-11-13,0,0,11,0,Afternoon 10-1,1.0,10,1284
Dwarka,2023-11-13,0,0,11,0,Evening 4-7,1.0,10,1529
Dwarka,2023-11-13,0,0,11,0,Night 8-11,1.0,10,697
Ambaji,2023-11-13,0,0,11,0,Morning 6-9,1.0,-20,635
Ambaji,2023-11-13,0,0,11,0,Afternoon 10-1,1.0,-20,874
Ambaji,2023-11-13,0,0,11,0,Evening 4-7,1.0,-20,1124
Ambaji,2023-11-13,0,0,11,0,Night 8-11,1.0,-20,494
Pavagadh,2023-11-13,0,0,11,0,Morning 6-9,3.2,0,3326
Pavagadh,2023-11-13,0,0,11,0,Afternoon 10-1,3.2,0,4861
Pavagadh,2023-11-13,0,0,11,0,Evening 4-7,3.2,0,6182
Pavagadh,2023-11-13,0,0,11,0,Night 8-11,3.2,0,2636
Somnath,2023-11-14,1,0,11,0,Morning 6-9,1.0,13,681
Somnath,2023-11-14,1,0,11,0,Afternoon 10-1,1.0,13,1086
Somnath,2023-11-14,1,0,11,0,Evening 4-7,1.0,13,1275
Somnath,2023-11-14,1,0,11,0,Night 8-11,1.0,13,552
Dwarka,2023-11-14,1,0,11,0,Morning 6-9,1.0,9,891
Dwarka,2023-11-14,1,0,11,0,Afternoon 10-1,1.0,9,1285
Dwarka,2023-11-14,1,0,11,0,Evening 4-7,1.0,9,1561
Dwarka,2023-11-14,1,0,11,0,Night 8-11,1.0,9,675
Ambaji,2023-11-14,1,0,11,0,Morning 6-9,1.0,-21,679
Ambaji,2023-11-14,1,0,11,0,Afternoon 10-1,1.0,-21,886
Ambaji,2023-11-14,1,0,11,0,Evening 4-7,1.0,-21,1241
Ambaji,2023-11-14,1,0,11,0,Night 8-11,1.0,-21,482
Pavagadh,2023-11-14,1,0,11,0,Morning 6-9,2.2,-1,2341
Pavagadh,2023-11-14,1,0,11,0,Afternoon 10-1,2.2,-1,3288
Pavagadh,2023-11-14,1,0,11,0,Evening 4-7,2.2,-1,4131
Pavagadh,2023-11-14,1,0,11,0,Night 8-11,2.2,-1,1752
Somnath,2023-11-15,2,0,11,0,Morning 6-9,1.0,12,692
Somnath,2023-11-15,2,0,11,0,Afternoon 10-1,1.0,12,1054
Somnath,2023-11-15,2,0,11,0,Evening 4-7,1.0,12,1296
Somnath,2023-11-15,2,0,11,0,Night 8-11,1.0,12,593
Dwarka,2023-11-15,2,0,11,0,Morning 6-9,1.0,8,851
Dwarka,2023-11-15,2,0,11,0,Afternoon 10-1,1.0,8,1318
Dwarka,2023-11-15,2,0,11,0,Evening 4-7,1.0,8,1644
Dwarka,2023-11-15,2,0,11,0,Night 8-11,1.0,8,653
Ambaji,2023-11-15,2,0,11,0,Morning 6-9,1.0,-22,655
Ambaji,2023-11-15,2,0,11,0,Afternoon 10-1,1.0,-22,923
Ambaji,2023-11-15,2,0,11,0,Evening 4-7,1.0,-22,1047
Ambaji,2023-11-15,2,0,11,0,Night 8-11,1.0,-22,500
Pavagadh,2023-11-15,2,0,11,0,Morning 6-9,2.2,-2,2233
Pavagadh,2023-11-15,2,0,11,0,Afternoon 10-1,2.2,-2,3293
Pavagadh,2023-11-15,2,0,11,0,Evening 4-7,2.2,-2,4380
Pavagadh,2023-11-15,2,0,11,0,Night 8-11,2.2,-2,1763
Somnath,2023-11-16,3,0,11,0,Morning 6-9,1.0,11,749
Somnath,2023-11-16,3,0,11,0,Afternoon 10-1,1.0,11,1114
Somnath,2023-11-16,3,0,11,0,Evening 4-7,1.0,11,1284
Somnath,2023-11-16,3,0,11,0,Night 8-11,1.0,11,570
Dwarka,2023-11-16,3,0,11,0,Morning 6-9,1.0,7,866
Dwarka,2023-11-16,3,0,11,0,Afternoon 10-1,1.0,7,1430
Dwarka,2023-11-16,3,0,11,0,Evening 4-7,1.0,7,1582
Dwarka,2023-11-16,3,0,11,0,Night 8-11,1.0,7,711
Ambaji,2023-11-16,3,0,11,0,Morning 6-9,1.0,-23,659
Ambaji,2023-11-16,3,0,11,0,Afternoon 10-1,1.0,-23,949
Ambaji,2023-11-16,3,0,11,0,Evening 4-7,1.0,-23,1131
Ambaji,2023-11-16,3,0,11,0,Night 8-11,1.0,-23,485
Pavagadh,2023-11-16,3,0,11,0,Morning 6-9,1.0,-3,971
Pavagadh,2023-11-16,3,0,11,0,Afternoon 10-1,1.0,-3,1577
Pavagadh,2023-11-16,3,0,11,0,Evening 4-7,1.0,-3,1965
Pavagadh,2023-11-16,3,0,11,0,Night 8-11,1.0,-3,817
Somnath,2023-11-17,4,0,11,0,Morning 6-9,1.0,10,637
Somnath,2023-11-17,4,0,11,0,Afternoon 10-1,1.0,10,1009
Somnath,2023-11-17,4,0,11,0,Evening 4-7,1.0,10,1278
Somnath,2023-11-17,4,0,11,0,Night 8-11,1.0,10,559
Dwarka,2023-11-17,4,0,11,0,Morning 6-9,1.0,6,903
Dwarka,2023-11-17,4,0,11,0,Afternoon 10-1,1.0,6,1304
Dwarka,2023-11-17,4,0,11,0,Evening 4-7,1.0,6,1669
Dwarka,2023-11-17,4,0,11,0,Night 8-11,1.0,6,654
Ambaji,2023-11-17,4,0,11,0,Morning 6-9,1.0,-24,653
Ambaji,2023-11-17,4,0,11,0,Afternoon 10-1,1.0,-24,955
Ambaji,2023-11-17,4,0,11,0,Evening 4-7,1.0,-24,1180
Ambaji,2023-11-17,4,0,11,0,Night 8-11,1.0,-24,484
Pavagadh,2023-11-17,4,0,11,0,Morning 6-9,1.0,-4,1140
Pavagadh,2023-11-17,4,0,11,0,Afternoon 10-1,1.0,-4,1593
Pavagadh,2023-11-17,4,0,11,0,Evening 4-7,1.0,-4,1862
Pavagadh,2023-11-17,4,0,11,0,Night 8-11,1.0,-4,821
Somnath,2023-11-18,5,1,11,0,Morning 6-9,1.0,9,1027
Somnath,2023-11-18,5,1,11,0,Afternoon 10-1,1.0,9,1432
Somnath,2023-11-18,5,1,11,0,Evening 4-7,1.0,9,1897
Somnath,2023-11-18,5,1,11,0,Night 8-11,1.0,9,774
Dwarka,2023-11-18,5,1,11,0,Morning 6-9,1.0,5,1116
Dwarka,2023-11-18,5,1,11,0,Afternoon 10-1,1.0,5,1833
Dwarka,2023-11-18,5,1,11,0,Evening 4-7,1.0,5,2209
Dwarka,2023-11-18,5,1,11,0,Night 8-11,1.0,5,962
Ambaji,2023-11-18,5,1,11,0,Morning 6-9,1.0,-25,913
Ambaji,2023-11-18,5,1,11,0,Afternoon 10-1,1.0,-25,1304
Ambaji,2023-11-18,5,1,11,0,Evening 4-7,1.0,-25,1711
Ambaji,2023-11-18,5,1,11,0,Night 8-11,1.0,-25,668
Pavagadh,2023-11-18,5,1,11,0,Morning 6-9,1.0,-5,1503
Pavagadh,2023-11-18,5,1,11,0,Afternoon 10-1,1.0,-5,2226
Pavagadh,2023-11-18,5,1,11,0,Evening 4-7,1.0,-5,2663
Pavagadh,2023-11-18,5,1,11,0,Night 8-11,1.0,-5,1156
Somnath,2023-11-19,6,1,11,0,Morning 6-9,1.0,8,973
Somnath,2023-11-19,6,1,11,0,Afternoon 10-1,1.0,8,1441
Somnath,2023-11-19,6,1,11,0,Evening 4-7,1.0,8,1723
Somnath,2023-11-19,6,1,11,0,Night 8-11,1.0,8,770
Dwarka,2023-11-19,6,1,11,0,Morning 6-9,1.0,4,1248
Dwarka,2023-11-19,6,1,11,0,Afternoon 10-1,1.0,4,1897
Dwarka,2023-11-19,6,1,11,0,Evening 4-7,1.0,4,2317
Dwarka,2023-11-19,6,1,11,0,Night 8-11,1.0,4,931
Ambaji,2023-11-19,6,1,11,0,Morning 6-9,1.0,-26,838
Ambaji,2023-11-19,6,1,11,0,Afternoon 10-1,1.0,-26,1316
Ambaji,2023-11-19,6,1,11,0,Evening 4-7,1.0,-26,1676
Ambaji,2023-11-19,6,1,11,0,Night 8-11,1.0,-26,693
Pavagadh,2023-11-19,6,1,11,0,Morning 6-9,1.9,-6,2907
Pavagadh,2023-11-19,6,1,11,0,Afternoon 10-1,1.9,-6,4062
Pavagadh,2023-11-19,6,1,11,0,Evening 4-7,1.9,-6,4985
Pavagadh,2023-11-19,6,1,11,0,Night 8-11,1.9,-6,2068
Somnath,2023-11-20,0,0,11,0,Morning 6-9,1.0,7,721
Somnath,2023-11-20,0,0,11,0,Afternoon 10-1,1.0,7,1059
Somnath,2023-11-20,0,0,11,0,Evening 4-7,1.0,7,1328
Somnath,2023-11-20,0,0,11,0,Night 8-11,1.0,7,550
Dwarka,2023-11-20,0,0,11,0,Morning 6-9,1.0,3,888
Dwarka,2023-11-20,0,0,11,0,Afternoon 10-1,1.0,3,1272
Dwarka,2023-11-20,0,0,11,0,Evening 4-7,1.0,3,1689
Dwarka,2023-11-20,0,0,11,0,Night 8-11,1.0,3,685
Ambaji,2023-11-20,0,0,11,0,Morning 6-9,1.0,-27,633
Ambaji,2023-11-20,0,0,11,0,Afternoon 10-1,1.0,-27,909
Ambaji,2023-11-20,0,0,11,0,Evening 4-7,1.0,-27,1101
Ambaji,2023-11-20,0,0,11,0,Night 8-11,1.0,-27,513
Pavagadh,2023-11-20,0,0,11,0,Morning 6-9,1.0,-7,1086
Pavagadh,2023-11-20,0,0,11,0,Afternoon 10-1,1.0,-7,1461
Pavagadh,2023-11-20,0,0,11,0,Evening 4-7,1.0,-7,1997
Pavagadh,2023-11-20,0,0,11,0,Night 8-11,1.0,-7,842
Somnath,2023-11-21,1,0,11,0,Morning 6-9,1.0,6,726
Somnath,2023-11-21,1,0,11,0,Afternoon 10-1,1.0,6,1130
Somnath,2023-11-21,1,0,11,0,Evening 4-7,1.0,6,1329
Somnath,2023-11-21,1,0,11,0,Night 8-11,1.0,6,521
Dwarka,2023-11-21,1,0,11,0,Morning 6-9,2.2,2,1992
Dwarka,2023-11-21,1,0,11,0,Afternoon 10-1,2.2,2,2916
Dwarka,2023-11-21,1,0,11,0,Evening 4-7,2.2,2,3494
Dwarka,2023-11-21,1,0,11,0,Night 8-11,2.2,2,1536
Ambaji,2023-11-21,1,0,11,0,Morning 6-9,1.0,-28,595
Ambaji,2023-11-21,1,0,11,0,Afternoon 10-1,1.0,-28,975
Ambaji,2023-11-21,1,0,11,0,Evening 4-7,1.0,-28,1122
Ambaji,2023-11-21,1,0,11,0,Night 8-11,1.0,-28,468
Pavagadh,2023-11-21,1,0,11,0,Morning 6-9,1.0,-8,1058
Pavagadh,2023-11-21,1,0,11,0,Afternoon 10-1,1.0,-8,1590
Pavagadh,2023-11-21,1,0,11,0,Evening 4-7,1.0,-8,1950
Pavagadh,2023-11-21,1,0,11,0,Night 8-11,1.0,-8,788
Somnath,2023-11-22,2,0,11,0,Morning 6-9,1.0,5,708
Somnath,2023-11-22,2,0,11,0,Afternoon 10-1,1.0,5,1014
Somnath,2023-11-22,2,0,11,0,Evening 4-7,1.0,5,1306
Somnath,2023-11-22,2,0,11,0,Night 8-11,1.0,5,576
Dwarka,2023-11-22,2,0,11,0,Morning 6-9,2.2,1,1963
Dwarka,2023-11-22,2,0,11,0,Afternoon 10-1,2.2,1,2987
Dwarka,2023-11-22,2,0,11,0,Evening 4-7,2.2,1,3789
Dwarka,2023-11-22,2,0,11,0,Night 8-11,2.2,1,1466
Ambaji,2023-11-22,2,0,11,0,Morning 6-9,1.0,-29,633
Ambaji,2023-11-22,2,0,11,0,Afternoon 10-1,1.0,-29,1019
Ambaji,2023-11-22,2,0,11,0,Evening 4-7,1.0,-29,1230
Ambaji,2023-11-22,2,0,11,0,Night 8-11,1.0,-29,455
Pavagadh,2023-11-22,2,0,11,0,Morning 6-9,1.0,-9,1079
Pavagadh,2023-11-22,2,0,11,0,Afternoon 10-1,1.0,-9,1563
Pavagadh,2023-11-22,2,0,11,0,Evening 4-7,1.0,-9,2002
Pavagadh,2023-11-22,2,0,11,0,Night 8-11,1.0,-9,788
Somnath,2023-11-23,3,0,11,0,Morning 6-9,1.0,4,698
Somnath,2023-11-23,3,0,11,0,Afternoon 10-1,1.0,4,1034
Somnath,2023-11-23,3,0,11,0,Evening 4-7,1.0,4,1287
Somnath,2023-11-23,3,0,11,0,Night 8-11,1.0,4,571
Dwarka,2023-11-23,3,0,11,0,Morning 6-9,2.9,0,2466
Dwarka,2023-11-23,3,0,11,0,Afternoon 10-1,2.9,0,3711
Dwarka,2023-11-23,3,0,11,0,Evening 4-7,2.9,0,4382
Dwarka,2023-11-23,3,0,11,0,Night 8-11,2.9,0,2059
Ambaji,2023-11-23,3,0,11,0,Morning 6-9,1.0,-30,670
Ambaji,2023-11-23,3,0,11,0,Afternoon 10-1,1.0,-30,925
Ambaji,2023-11-23,3,0,11,0,Evening 4-7,1.0,-30,1149
Ambaji,2023-11-23,3,0,11,0,Night 8-11,1.0,-30,496
Pavagadh,2023-11-23,3,0,11,0,Morning 6-9,1.0,-10,1125
Pavagadh,2023-11-23,3,0,11,0,Afternoon 10-1,1.0,-10,1588
Pavagadh,2023-11-23,3,0,11,0,Evening 4-7,1.0,-10,1883
Pavagadh,2023-11-23,3,0,11,0,Night 8-11,1.0,-10,760
Somnath,2023-11-24,4,0,11,0,Morning 6-9,1.0,3,690
Somnath,2023-11-24,4,0,11,0,Afternoon 10-1,1.0,3,1066
Somnath,2023-11-24,4,0,11,0,Evening 4-7,1.0,3,1283
Somnath,2023-11-24,4,0,11,0,Night 8-11,1.0,3,557
Dwarka,2023-11-24,4,0,11,0,Morning 6-9,2.2,-1,1920
Dwarka,2023-11-24,4,0,11,0,Afternoon 10-1,2.2,-1,2765
Dwarka,2023-11-24,4,0,11,0,Evening 4-7,2.2,-1,3412
Dwarka,2023-11-24,4,0,11,0,Night 8-11,2.2,-1,1595
Ambaji,2023-11-24,4,0,11,0,Morning 6-9,1.0,-31,660
Ambaji,2023-11-24,4,0,11,0,Afternoon 10-1,1.0,-31,1002
Ambaji,2023-11-24,4,0,11,0,Evening 4-7,1.0,-31,1188
Ambaji,2023-11-24,4,0,11,0,Night 8-11,1.0,-31,479
Pavagadh,2023-11-24,4,0,11,0,Morning 6-9,1.0,-11,1119
Pavagadh,2023-11-24,4,0,11,0,Afternoon 10-1,1.0,-11,1560
Pavagadh,2023-11-24,4,0,11,0,Evening 4-7,1.0,-11,1955
Pavagadh,2023-11-24,4,0,11,0,Night 8-11,1.0,-11,811
Somnath,2023-11-25,5,1,11,0,Morning 6-9,1.9,2,1671
Somnath,2023-11-25,5,1,11,0,Afternoon 10-1,1.9,2,2965
Somnath,2023-11-25,5,1,11,0,Evening 4-7,1.9,2,3522
Somnath,2023-11-25,5,1,11,0,Night 8-11,1.9,2,1468
Dwarka,2023-11-25,5,1,11,0,Morning 6-9,2.2,-2,2703
Dwarka,2023-11-25,5,1,11,0,Afternoon 10-1,2.2,-2,4011
Dwarka,2023-11-25,5,1,11,0,Evening 4-7,2.2,-2,4823
Dwarka,2023-11-25,5,1,11,0,Night 8-11,2.2,-2,2123
Ambaji,2023-11-25,5,1,11,0,Morning 6-9,1.0,-32,834
Ambaji,2023-11-25,5,1,11,0,Afternoon 10-1,1.0,-32,1303
Ambaji,2023-11-25,5,1,11,0,Evening 4-7,1.0,-32,1640
Ambaji,2023-11-25,5,1,11,0,Night 8-11,1.0,-32,667
Pavagadh,2023-11-25,5,1,11,0,Morning 6-9,1.0,-12,1488
Pavagadh,2023-11-25,5,1,11,0,Afternoon 10-1,1.0,-12,2071
Pavagadh,2023-11-25,5,1,11,0,Evening 4-7,1.0,-12,2570
Pavagadh,2023-11-25,5,1,11,0,Night 8-11,1.0,-12,1132
Somnath,2023-11-26,6,1,11,0,Morning 6-9,1.9,1,1946
Somnath,2023-11-26,6,1,11,0,Afternoon 10-1,1.9,1,2577
Somnath,2023-11-26,6,1,11,0,Evening 4-7,1.9,1,3527
Somnath,2023-11-26,6,1,11,0,Night 8-11,1.9,1,1417
Dwarka,2023-11-26,6,1,11,0,Morning 6-9,1.0,-3,1222
Dwarka,2023-11-26,6,1,11,0,Afternoon 10-1,1.0,-3,1714
Dwarka,2023-11-26,6,1,11,0,Evening 4-7,1.0,-3,2169
Dwarka,2023-11-26,6,1,11,0,Night 8-11,1.0,-3,978
Ambaji,2023-11-26,6,1,11,0,Morning 6-9,1.0,-33,881
Ambaji,2023-11-26,6,1,11,0,Afternoon 10-1,1.0,-33,1274
Ambaji,2023-11-26,6,1,11,0,Evening 4-7,1.0,-33,1597
Ambaji,2023-11-26,6,1,11,0,Night 8-11,1.0,-33,686
Pavagadh,2023-11-26,6,1,11,0,Morning 6-9,1.9,-13,2835
Pavagadh,2023-11-26,6,1,11,0,Afternoon 10-1,1.9,-13,4085
Pavagadh,2023-11-26,6,1,11,0,Evening 4-7,1.9,-13,5302
Pavagadh,2023-11-26,6,1,11,0,Night 8-11,1.9,-13,2213
Somnath,2023-11-27,0,0,11,0,Morning 6-9,2.8,0,2056
Somnath,2023-11-27,0,0,11,0,Afternoon 10-1,2.8,0,2981
Somnath,2023-11-27,0,0,11,0,Evening 4-7,2.8,0,3786
Somnath,2023-11-27,0,0,11,0,Night 8-11,2.8,0,1566
Dwarka,2023-11-27,0,0,11,0,Morning 6-9,1.0,-4,930
Dwarka,2023-11-27,0,0,11,0,Afternoon 10-1,1.0,-4,1360
Dwarka,2023-11-27,0,0,11,0,Evening 4-7,1.0,-4,1561
Dwarka,2023-11-27,0,0,11,0,Night 8-11,1.0,-4,653
Ambaji,2023-11-27,0,0,11,0,Morning 6-9,1.0,-34,620
Ambaji,2023-11-27,0,0,11,0,Afternoon 10-1,1.0,-34,974
Ambaji,2023-11-27,0,0,11,0,Evening 4-7,1.0,-34,1089
Ambaji,2023-11-27,0,0,11,0,Night 8-11,1.0,-34,495
Pavagadh,2023-11-27,0,0,11,0,Morning 6-9,1.0,-14,1078
Pavagadh,2023-11-27,0,0,11,0,Afternoon 10-1,1.0,-14,1635
Pavagadh,2023-11-27,0,0,11,0,Evening 4-7,1.0,-14,1951
Pavagadh,2023-11-27,0,0,11,0,Night 8-11,1.0,-14,769
Somnath,2023-11-28,1,0,11,0,Morning 6-9,1.9,-1,1320
Somnath,2023-11-28,1,0,11,0,Afternoon 10-1,1.9,-1,1923
Somnath,2023-11-28,1,0,11,0,Evening 4-7,1.9,-1,2449
Somnath,2023-11-28,1,0,11,0,Night 8-11,1.9,-1,1042
Dwarka,2023-11-28,1,0,11,0,Morning 6-9,1.0,-5,851
Dwarka,2023-11-28,1,0,11,0,Afternoon 10-1,1.0,-5,1390
Dwarka,2023-11-28,1,0,11,0,Evening 4-7,1.0,-5,1541
Dwarka,2023-11-28,1,0,11,0,Night 8-11,1.0,-5,719
Ambaji,2023-11-28,1,0,11,0,Morning 6-9,1.0,-35,668
Ambaji,2023-11-28,1,0,11,0,Afternoon 10-1,1.0,-35,971
Ambaji,2023-11-28,1,0,11,0,Evening 4-7,1.0,-35,1130
Ambaji,2023-11-28,1,0,11,0,Night 8-11,1.0,-35,494
Pavagadh,2023-11-28,1,0,11,0,Morning 6-9,1.0,-15,1008
Pavagadh,2023-11-28,1,0,11,0,Afternoon 10-1,1.0,-15,1619
Pavagadh,2023-11-28,1,0,11,0,Evening 4-7,1.0,-15,1932
Pavagadh,2023-11-28,1,0,11,0,Night 8-11,1.0,-15,799
Somnath,2023-11-29,2,0,11,0,Morning 6-9,1.9,-2,1306
Somnath,2023-11-29,2,0,11,0,Afternoon 10-1,1.9,-2,1819
Somnath,2023-11-29,2,0,11,0,Evening 4-7,1.9,-2,2399
Somnath,2023-11-29,2,0,11,0,Night 8-11,1.9,-2,1096
Dwarka,2023-11-29,2,0,11,0,Morning 6-9,1.0,-6,878
Dwarka,2023-11-29,2,0,11,0,Afternoon 10-1,1.0,-6,1304
Dwarka,2023-11-29,2,0,11,0,Evening 4-7,1.0,-6,1670
Dwarka,2023-11-29,2,0,11,0,Night 8-11,1.0,-6,732
Ambaji,2023-11-29,2,0,11,0,Morning 6-9,1.0,-36,671
Ambaji,2023-11-29,2,0,11,0,Afternoon 10-1,1.0,-36,901
Ambaji,2023-11-29,2,0,11,0,Evening 4-7,1.0,-36,1072
Ambaji,2023-11-29,2,0,11,0,Night 8-11,1.0,-36,534
Pavagadh,2023-11-29,2,0,11,0,Morning 6-9,1.0,-16,1159
Pavagadh,2023-11-29,2,0,11,0,Afternoon 10-1,1.0,-16,1574
Pavagadh,2023-11-29,2,0,11,0,Evening 4-7,1.0,-16,1839
Pavagadh,2023-11-29,2,0,11,0,Night 8-11,1.0,-16,844
Somnath,2023-11-30,3,0,11,0,Morning 6-9,1.0,-3,719
Somnath,2023-11-30,3,0,11,0,Afternoon 10-1,1.0,-3,1058
Somnath,2023-11-30,3,0,11,0,Evening 4-7,1.0,-3,1365
Somnath,2023-11-30,3,0,11,0,Night 8-11,1.0,-3,560
Dwarka,2023-11-30,3,0,11,0,Morning 6-9,1.0,-7,850
Dwarka,2023-11-30,3,0,11,0,Afternoon 10-1,1.0,-7,1295
Dwarka,2023-11-30,3,0,11,0,Evening 4-7,1.0,-7,1671
Dwarka,2023-11-30,3,0,11,0,Night 8-11,1.0,-7,696
Ambaji,2023-11-30,3,0,11,0,Morning 6-9,1.0,-37,644
Ambaji,2023-11-30,3,0,11,0,Afternoon 10-1,1.0,-37,973
Ambaji,2023-11-30,3,0,11,0,Evening 4-7,1.0,-37,1146
Ambaji,2023-11-30,3,0,11,0,Night 8-11,1.0,-37,491
Pavagadh,2023-11-30,3,0,11,0,Morning 6-9,1.0,-17,919
Pavagadh,2023-11-30,3,0,11,0,Afternoon 10-1,1.0,-17,1534
Pavagadh,2023-11-30,3,0,11,0,Evening 4-7,1.0,-17,1997
Pavagadh,2023-11-30,3,0,11,0,Night 8-11,1.0,-17,800
Somnath,2023-12-01,4,0,12,0,Morning 6-9,1.0,-4,709
Somnath,2023-12-01,4,0,12,0,Afternoon 10-1,1.0,-4,1018
Somnath,2023-12-01,4,0,12,0,Evening 4-7,1.0,-4,1370
Somnath,2023-12-01,4,0,12,0,Night 8-11,1.0,-4,565
Dwarka,2023-12-01,4,0,12,0,Morning 6-9,1.0,-8,922
Dwarka,2023-12-01,4,0,12,0,Afternoon 10-1,1.0,-8,1222
Dwarka,2023-12-01,4,0,12,0,Evening 4-7,1.0,-8,1617
Dwarka,2023-12-01,4,0,12,0,Night 8-11,1.0,-8,675
Ambaji,2023-12-01,4,0,12,0,Morning 6-9,1.0,-38,630
Ambaji,2023-12-01,4,0,12,0,Afternoon 10-1,1.0,-38,914
Ambaji,2023-12-01,4,0,12,0,Evening 4-7,1.0,-38,1146
Ambaji,2023-12-01,4,0,12,0,Night 8-11,1.0,-38,504
Pavagadh,2023-12-01,4,0,12,0,Morning 6-9,1.0,-18,981
Pavagadh,2023-12-01,4,0,12,0,Afternoon 10-1,1.0,-18,1674
Pavagadh,2023-12-01,4,0,12,0,Evening 4-7,1.0,-18,1975
Pavagadh,2023-12-01,4,0,12,0,Night 8-11,1.0,-18,811
Somnath,2023-12-02,5,1,12,0,Morning 6-9,1.0,-5,1033
Somnath,2023-12-02,5,1,12,0,Afternoon 10-1,1.0,-5,1381
Somnath,2023-12-02,5,1,12,0,Evening 4-7,1.0,-5,1770
Somnath,2023-12-02,5,1,12,0,Night 8-11,1.0,-5,759
Dwarka,2023-12-02,5,1,12,0,Morning 6-9,1.0,-9,1299
Dwarka,2023-12-02,5,1,12,0,Afternoon 10-1,1.0,-9,1808
Dwarka,2023-12-02,5,1,12,0,Evening 4-7,1.0,-9,2286
Dwarka,2023-12-02,5,1,12,0,Night 8-11,1.0,-9,920
Ambaji,2023-12-02,5,1,12,0,Morning 6-9,1.0,-39,897
Ambaji,2023-12-02,5,1,12,0,Afternoon 10-1,1.0,-39,1381
Ambaji,2023-12-02,5,1,12,0,Evening 4-7,1.0,-39,1668
Ambaji,2023-12-02,5,1,12,0,Night 8-11,1.0,-39,671
Pavagadh,2023-12-02,5,1,12,0,Morning 6-9,1.0,-19,1506
Pavagadh,2023-12-02,5,1,12,0,Afternoon 10-1,1.0,-19,2206
Pavagadh,2023-12-02,5,1,12,0,Evening 4-7,1.0,-19,2728
Pavagadh,2023-12-02,5,1,12,0,Night 8-11,1.0,-19,1171
Somnath,2023-12-03,6,1,12,0,Morning 6-9,1.0,-6,1041
Somnath,2023-12-03,6,1,12,0,Afternoon 10-1,1.0,-6,1459
Somnath,2023-12-03,6,1,12,0,Evening 4-7,1.0,-6,1865
Somnath,2023-12-03,6,1,12,0,Night 8-11,1.0,-6,751
Dwarka,2023-12-03,6,1,12,0,Morning 6-9,1.0,-10,1186
Dwarka,2023-12-03,6,1,12,0,Afternoon 10-1,1.0,-10,1792
Dwarka,2023-12-03,6,1,12,0,Evening 4-7,1.0,-10,2239
Dwarka,2023-12-03,6,1,12,0,Night 8-11,1.0,-10,879
Ambaji,2023-12-03,6,1,12,0,Morning 6-9,1.0,-40,910
Ambaji,2023-12-03,6,1,12,0,Afternoon 10-1,1.0,-40,1151
Ambaji,2023-12-03,6,1,12,0,Evening 4-7,1.0,-40,1778
Ambaji,2023-12-03,6,1,12,0,Night 8-11,1.0,-40,713
Pavagadh,2023-12-03,6,1,12,0,Morning 6-9,1.9,-20,2757
Pavagadh,2023-12-03,6,1,12,0,Afternoon 10-1,1.9,-20,4098
Pavagadh,2023-12-03,6,1,12,0,Evening 4-7,1.9,-20,5142
Pavagadh,2023-12-03,6,1,12,0,Night 8-11,1.9,-20,2080
Somnath,2023-12-04,0,0,12,0,Morning 6-9,1.0,-7,728
Somnath,2023-12-04,0,0,12,0,Afternoon 10-1,1.0,-7,1056
Somnath,2023-12-04,0,0,12,0,Evening 4-7,1.0,-7,1313
Somnath,2023-12-04,0,0,12,0,Night 8-11,1.0,-7,557
Dwarka,2023-12-04,0,0,12,0,Morning 6-9,1.0,-11,846
Dwarka,2023-12-04,0,0,12,0,Afternoon 10-1,1.0,-11,1315
Dwarka,2023-12-04,0,0,12,0,Evening 4-7,1.0,-11,1638
Dwarka,2023-12-04,0,0,12,0,Night 8-11,1.0,-11,686
Ambaji,2023-12-04,0,0,12,0,Morning 6-9,1.0,-41,632
Ambaji,2023-12-04,0,0,12,0,Afternoon 10-1,1.0,-41,980
Ambaji,2023-12-04,0,0,12,0,Evening 4-7,1.0,-41,1146
Ambaji,2023-12-04,0,0,12,0,Night 8-11,1.0,-41,492
Pavagadh,2023-12-04,0,0,12,0,Morning 6-9,1.0,-21,1118
Pavagadh,2023-12-04,0,0,12,0,Afternoon 10-1,1.0,-21,1558
Pavagadh,2023-12-04,0,0,12,0,Evening 4-7,1.0,-21,1954
Pavagadh,2023-12-04,0,0,12,0,Night 8-11,1.0,-21,809
Somnath,2023-12-05,1,0,12,0,Morning 6-9,1.0,-8,758
Somnath,2023-12-05,1,0,12,0,Afternoon 10-1,1.0,-8,1052
Somnath,2023-12-05,1,0,12,0,Evening 4-7,1.0,-8,1385
Somnath,2023-12-05,1,0,12,0,Night 8-11,1.0,-8,550
Dwarka,2023-12-05,1,0,12,0,Morning 6-9,1.0,-12,862
Dwarka,2023-12-05,1,0,12,0,Afternoon 10-1,1.0,-12,1348
Dwarka,2023-12-05,1,0,12,0,Evening 4-7,1.0,-12,1608
